InvoiceID,InvoiceDate,CustomerID,TotalInvoiceValue,SalesID_JSON,Status
INV02229,2025-05-05,CUST0757,129012.27,"SALE015369,SALE015370,SALE015371,SALE015372,SALE015373,SALE015374",Paid
INV02230,2025-05-04,CUST0909,278749.0,"SALE015375,SALE015376,SALE015377,SALE015378,SALE015379,SALE015380",Paid
INV02231,2025-05-01,CUST0662,179596.09999999998,"SALE015381,SALE015382,SALE015383,SALE015384,SALE015385,SALE015386",Paid
INV02232,2025-05-03,CUST0463,239084.86000000002,"SALE015387,SALE015388,SALE015389,SALE015390,SALE015391,SALE015392",Paid
INV02233,2025-05-04,CUST0952,178398.05,"SALE015393,SALE015394,SALE015395,SALE015396,SALE015397,SALE015398",Paid
INV02234,2025-05-04,CUST0756,291678.21,"SALE015399,SALE015400,SALE015401,SALE015402,SALE015403,SALE015404",Paid
INV02235,2025-05-03,CUST0326,115237.84,"SALE015405,SALE015406,SALE015407,SALE015408,SALE015409,SALE015410",Paid
INV02236,2025-05-03,CUST0520,172406.78,"SALE015411,SALE015412,SALE015413,SALE015414,SALE015415,SALE015416",Paid
INV02237,2025-05-03,CUST0975,186606.03,"SALE015417,SALE015418,SALE015419,SALE015420,SALE015421,SALE015422",Paid
INV02238,2025-05-01,CUST0735,123888.42,"SALE015423,SALE015424,SALE015425,SALE015426,SALE015427,SALE015428",Paid
INV02239,2025-05-02,CUST0779,245603.98,"SALE015429,SALE015430,SALE015431,SALE015432,SALE015433,SALE015434",Paid
INV02240,2025-05-03,CUST0464,84484.23,"SALE015435,SALE015436,SALE015437,SALE015438,SALE015439,SALE015440",Paid
INV02241,2025-05-03,CUST0097,105236.01,"SALE015441,SALE015442,SALE015443,SALE015444,SALE015445,SALE015446",Paid
INV02242,2025-05-10,CUST0117,46832.93,"SALE015447,SALE015448,SALE015449,SALE015450,SALE015451,SALE015452",Paid
INV02243,2025-05-03,CUST0407,60123.31,"SALE015453,SALE015454,SALE015455,SALE015456,SALE015457,SALE015458",Paid
INV02244,2025-05-04,CUST0966,152127.57,"SALE015459,SALE015460,SALE015461,SALE015462,SALE015463,SALE015464",Paid
INV02245,2025-05-04,CUST0271,160426.51,"SALE015465,SALE015466,SALE015467,SALE015468,SALE015469,SALE015470",Paid
INV02246,2025-05-17,CUST0203,120480.62,"SALE015471,SALE015472,SALE015473,SALE015474,SALE015475,SALE015476",Paid
INV02247,2025-05-05,CUST0098,120746.37999999999,"SALE015477,SALE015478,SALE015479,SALE015480,SALE015481,SALE015482",Paid
INV02248,2025-05-11,CUST0360,82802.52,"SALE015483,SALE015484,SALE015485,SALE015486,SALE015487,SALE015488",Paid
INV02249,2025-05-03,CUST0417,160502.33000000002,"SALE015489,SALE015490,SALE015491,SALE015492,SALE015493,SALE015494",Paid
INV02250,2025-05-03,CUST0362,152502.35,"SALE015495,SALE015496,SALE015497,SALE015498,SALE015499,SALE015500",Paid
INV02251,2025-05-04,CUST0286,216462.61,"SALE015501,SALE015502,SALE015503,SALE015504,SALE015505,SALE015506",Paid
INV02252,2025-05-08,CUST0383,206255.73,"SALE015507,SALE015508,SALE015509,SALE015510,SALE015511,SALE015512",Paid
INV02253,2025-05-11,CUST0888,204158.88,"SALE015513,SALE015514,SALE015515,SALE015516,SALE015517,SALE015518",Paid
INV02254,2025-05-03,CUST0669,149289.02000000002,"SALE015519,SALE015520,SALE015521,SALE015522,SALE015523,SALE015524",Paid
INV02255,2025-05-03,CUST0434,140453.6,"SALE015525,SALE015526,SALE015527,SALE015528,SALE015529,SALE015530",Pending
INV02256,2025-05-04,CUST0831,127019.37,"SALE015531,SALE015532,SALE015533,SALE015534,SALE015535,SALE015536",Paid
INV02257,2025-05-09,CUST0051,199638.88999999998,"SALE015537,SALE015538,SALE015539,SALE015540,SALE015541,SALE015542",Paid
INV02258,2025-05-03,CUST0607,233943.54,"SALE015543,SALE015544,SALE015545,SALE015546,SALE015547,SALE015548",Paid
INV02259,2025-05-04,CUST0840,234578.88999999998,"SALE015549,SALE015550,SALE015551,SALE015552,SALE015553,SALE015554",Paid
INV02260,2025-05-06,CUST0895,122909.66,"SALE015555,SALE015556,SALE015557,SALE015558,SALE015559,SALE015560",Paid
INV02261,2025-05-08,CUST0381,135597.58,"SALE015561,SALE015562,SALE015563,SALE015564,SALE015565,SALE015566",Paid
INV02262,2025-05-02,CUST0207,188164.58000000002,"SALE015567,SALE015568,SALE015569,SALE015570,SALE015571,SALE015572",Paid
INV02263,2025-05-03,CUST0685,173232.02,"SALE015573,SALE015574,SALE015575,SALE015576,SALE015577,SALE015578",Paid
INV02264,2025-05-08,CUST0656,112445.74,"SALE015579,SALE015580,SALE015581,SALE015582,SALE015583,SALE015584",Paid
INV02265,2025-05-03,CUST0194,119710.91,"SALE015585,SALE015586,SALE015587,SALE015588,SALE015589,SALE015590",Paid
INV02266,2025-05-04,CUST0901,66242.05,"SALE015591,SALE015592,SALE015593,SALE015594,SALE015595,SALE015596",Paid
INV02267,2025-05-03,CUST0360,133101.47999999998,"SALE015597,SALE015598,SALE015599,SALE015600,SALE015601,SALE015602",Paid
INV02268,2025-05-04,CUST0755,124091.69,"SALE015603,SALE015604,SALE015605,SALE015606,SALE015607,SALE015608",Pending
INV02269,2025-05-08,CUST0851,167469.3,"SALE015609,SALE015610,SALE015611,SALE015612,SALE015613,SALE015614",Paid
INV02270,2025-05-02,CUST0698,121996.22,"SALE015615,SALE015616,SALE015617,SALE015618,SALE015619,SALE015620",Paid
INV02271,2025-05-03,CUST0314,129717.31,"SALE015621,SALE015622,SALE015623,SALE015624,SALE015625,SALE015626",Paid
INV02272,2025-05-03,CUST0281,133582.38999999998,"SALE015627,SALE015628,SALE015629,SALE015630,SALE015631,SALE015632",Paid
INV02273,2025-05-01,CUST0542,256295.03,"SALE015633,SALE015634,SALE015635,SALE015636,SALE015637,SALE015638",Paid
INV02274,2025-05-02,CUST0352,125833.19,"SALE015639,SALE015640,SALE015641,SALE015642,SALE015643,SALE015644",Paid
INV02275,2025-05-04,CUST0692,228590.13,"SALE015645,SALE015646,SALE015647,SALE015648,SALE015649,SALE015650",Pending
INV02276,2025-05-04,CUST0834,144038.72,"SALE015651,SALE015652,SALE015653,SALE015654,SALE015655,SALE015656",Paid
INV02277,2025-05-03,CUST0421,95029.2,"SALE015657,SALE015658,SALE015659,SALE015660,SALE015661,SALE015662",Paid
INV02278,2025-05-09,CUST0927,109527.09,"SALE015663,SALE015664,SALE015665,SALE015666,SALE015667,SALE015668",Paid
INV02279,2025-05-11,CUST0283,205776.75,"SALE015669,SALE015670,SALE015671,SALE015672,SALE015673,SALE015674",Paid
INV02280,2025-05-03,CUST0144,300553.64999999997,"SALE015675,SALE015676,SALE015677,SALE015678,SALE015679,SALE015680",Paid
INV02281,2025-05-06,CUST0783,182871.18,"SALE015681,SALE015682,SALE015683,SALE015684,SALE015685,SALE015686",Paid
INV02282,2025-05-06,CUST0222,142149.72,"SALE015687,SALE015688,SALE015689,SALE015690,SALE015691,SALE015692",Paid
INV02283,2025-05-10,CUST0163,104416.9,"SALE015693,SALE015694,SALE015695,SALE015696,SALE015697,SALE015698",Paid
INV02284,2025-05-03,CUST0677,255939.41,"SALE015699,SALE015700,SALE015701,SALE015702,SALE015703,SALE015704",Paid
INV02285,2025-05-02,CUST0053,123842.07,"SALE015705,SALE015706,SALE015707,SALE015708,SALE015709,SALE015710",Pending
INV02286,2025-05-11,CUST0508,148991.39,"SALE015711,SALE015712,SALE015713,SALE015714,SALE015715,SALE015716",Paid
INV02287,2025-05-04,CUST0443,147029.56,"SALE015717,SALE015718,SALE015719,SALE015720,SALE015721,SALE015722",Paid
INV02288,2025-05-03,CUST0329,254301.34,"SALE015723,SALE015724,SALE015725,SALE015726,SALE015727,SALE015728",Paid
INV02289,2025-05-03,CUST0756,113217.0,"SALE015729,SALE015730,SALE015731,SALE015732,SALE015733,SALE015734",Paid
INV02290,2025-05-03,CUST0340,102056.7,"SALE015735,SALE015736,SALE015737,SALE015738,SALE015739,SALE015740",Paid
INV02291,2025-05-01,CUST0311,213185.83,"SALE015741,SALE015742,SALE015743,SALE015744,SALE015745,SALE015746",Paid
INV02292,2025-05-10,CUST0976,159804.09,"SALE015747,SALE015748,SALE015749,SALE015750,SALE015751,SALE015752",Paid
INV02293,2025-05-03,CUST0546,241041.52000000002,"SALE015753,SALE015754,SALE015755,SALE015756,SALE015757,SALE015758",Paid
INV02294,2025-05-10,CUST0797,88031.0,"SALE015759,SALE015760,SALE015761,SALE015762,SALE015763,SALE015764",Paid
INV02295,2025-05-05,CUST0451,186301.09,"SALE015765,SALE015766,SALE015767,SALE015768,SALE015769,SALE015770",Paid
INV02296,2025-05-04,CUST0918,109218.82,"SALE015771,SALE015772,SALE015773,SALE015774,SALE015775,SALE015776",Paid
INV02297,2025-05-03,CUST0043,192560.71,"SALE015777,SALE015778,SALE015779,SALE015780,SALE015781,SALE015782",Paid
INV02298,2025-05-04,CUST0684,213445.56,"SALE015783,SALE015784,SALE015785,SALE015786,SALE015787,SALE015788",Paid
INV02299,2025-05-09,CUST0954,136067.62,"SALE015789,SALE015790,SALE015791,SALE015792,SALE015793,SALE015794",Paid
INV02300,2025-05-03,CUST0399,148109.3,"SALE015795,SALE015796,SALE015797,SALE015798,SALE015799,SALE015800",Paid
INV02301,2025-05-04,CUST0120,169380.78,"SALE015801,SALE015802,SALE015803,SALE015804,SALE015805,SALE015806",Paid
INV02302,2025-05-03,CUST0667,98439.7,"SALE015807,SALE015808,SALE015809,SALE015810,SALE015811,SALE015812",Paid
INV02303,2025-05-03,CUST0016,317909.33999999997,"SALE015813,SALE015814,SALE015815,SALE015816,SALE015817,SALE015818",Paid
INV02304,2025-05-18,CUST0327,133450.71,"SALE015819,SALE015820,SALE015821,SALE015822,SALE015823,SALE015824",Paid
INV02305,2025-05-17,CUST0131,167842.21,"SALE015825,SALE015826,SALE015827,SALE015828,SALE015829,SALE015830",Paid
INV02306,2025-05-10,CUST0431,245201.24,"SALE015831,SALE015832,SALE015833,SALE015834,SALE015835,SALE015836",Paid
INV02307,2025-05-11,CUST0952,229962.27,"SALE015837,SALE015838,SALE015839,SALE015840,SALE015841,SALE015842",Paid
INV02308,2025-05-03,CUST0687,157206.09,"SALE015843,SALE015844,SALE015845,SALE015846,SALE015847,SALE015848",Pending
INV02309,2025-05-03,CUST0300,130809.44,"SALE015849,SALE015850,SALE015851,SALE015852,SALE015853,SALE015854",Paid
INV02310,2025-05-07,CUST0399,62960.14,"SALE015855,SALE015856,SALE015857,SALE015858,SALE015859,SALE015860",Paid
INV02311,2025-05-04,CUST0359,262562.19999999995,"SALE015861,SALE015862,SALE015863,SALE015864,SALE015865,SALE015866",Paid
INV02312,2025-05-03,CUST0911,152720.27000000002,"SALE015867,SALE015868,SALE015869,SALE015870,SALE015871,SALE015872",Paid
INV02313,2025-05-04,CUST0275,114131.2,"SALE015873,SALE015874,SALE015875,SALE015876,SALE015877,SALE015878",Paid
INV02314,2025-05-06,CUST0237,188649.16999999998,"SALE015879,SALE015880,SALE015881,SALE015882,SALE015883,SALE015884",Paid
INV02315,2025-05-03,CUST0120,196482.7,"SALE015885,SALE015886,SALE015887,SALE015888,SALE015889,SALE015890",Paid
INV02316,2025-05-02,CUST0040,178422.21999999997,"SALE015891,SALE015892,SALE015893,SALE015894,SALE015895,SALE015896",Paid
INV02317,2025-05-04,CUST0458,163864.27000000002,"SALE015897,SALE015898,SALE015899,SALE015900,SALE015901,SALE015902",Paid
INV02318,2025-05-01,CUST0138,149290.22,"SALE015903,SALE015904,SALE015905,SALE015906,SALE015907,SALE015908",Paid
INV02319,2025-05-03,CUST0918,238069.52,"SALE015909,SALE015910,SALE015911,SALE015912,SALE015913,SALE015914",Paid
INV02320,2025-05-10,CUST0166,209536.0,"SALE015915,SALE015916,SALE015917,SALE015918,SALE015919,SALE015920",Pending
INV02321,2025-05-03,CUST0910,208701.97999999998,"SALE015921,SALE015922,SALE015923,SALE015924,SALE015925,SALE015926",Paid
INV02322,2025-05-10,CUST0164,75162.5,"SALE015927,SALE015928,SALE015929,SALE015930,SALE015931,SALE015932",Paid
INV02323,2025-05-04,CUST0979,204627.06,"SALE015933,SALE015934,SALE015935,SALE015936,SALE015937,SALE015938",Paid
INV02324,2025-05-17,CUST0103,55382.83,"SALE015939,SALE015940,SALE015941,SALE015942,SALE015943,SALE015944",Paid
INV02325,2025-05-04,CUST0857,133351.69,"SALE015945,SALE015946,SALE015947,SALE015948,SALE015949,SALE015950",Paid
INV02326,2025-05-03,CUST0748,102995.20000000001,"SALE015951,SALE015952,SALE015953,SALE015954,SALE015955,SALE015956",Paid
INV02327,2025-05-03,CUST0777,105508.17,"SALE015957,SALE015958,SALE015959,SALE015960,SALE015961,SALE015962",Paid
INV02328,2025-05-04,CUST0872,139572.05,"SALE015963,SALE015964,SALE015965,SALE015966,SALE015967,SALE015968",Paid
INV02329,2025-05-02,CUST0701,109264.95999999999,"SALE015969,SALE015970,SALE015971,SALE015972,SALE015973,SALE015974",Paid
INV02330,2025-05-06,CUST0295,147139.13,"SALE015975,SALE015976,SALE015977,SALE015978,SALE015979,SALE015980",Paid
INV02331,2025-05-03,CUST0545,157295.38,"SALE015981,SALE015982,SALE015983,SALE015984,SALE015985,SALE015986",Paid
INV02332,2025-05-17,CUST0619,151386.37000000002,"SALE015987,SALE015988,SALE015989,SALE015990,SALE015991,SALE015992",Paid
INV02333,2025-05-04,CUST0534,164101.91,"SALE015993,SALE015994,SALE015995,SALE015996,SALE015997,SALE015998",Paid
INV02334,2025-05-02,CUST0564,275909.37,"SALE015999,SALE016000,SALE016001,SALE016002,SALE016003,SALE016004",Paid
INV02335,2025-05-03,CUST0548,230104.94,"SALE016005,SALE016006,SALE016007,SALE016008,SALE016009,SALE016010",Paid
INV02336,2025-05-10,CUST0685,180722.26,"SALE016011,SALE016012,SALE016013,SALE016014,SALE016015,SALE016016",Paid
INV02337,2025-05-03,CUST0483,145828.33000000002,"SALE016017,SALE016018,SALE016019,SALE016020,SALE016021,SALE016022",Paid
INV02338,2025-05-04,CUST0243,144062.65000000002,"SALE016023,SALE016024,SALE016025,SALE016026,SALE016027,SALE016028",Paid
INV02339,2025-05-03,CUST0559,69769.42,"SALE016029,SALE016030,SALE016031,SALE016032,SALE016033,SALE016034",Paid
INV02340,2025-05-11,CUST0151,172760.05,"SALE016035,SALE016036,SALE016037,SALE016038,SALE016039,SALE016040",Paid
INV02341,2025-05-03,CUST0066,147615.65,"SALE016041,SALE016042,SALE016043,SALE016044,SALE016045,SALE016046",Paid
INV02342,2025-05-02,CUST0839,167472.47,"SALE016047,SALE016048,SALE016049,SALE016050,SALE016051,SALE016052",Paid
INV02343,2025-05-03,CUST0675,148347.23,"SALE016053,SALE016054,SALE016055,SALE016056,SALE016057,SALE016058",Paid
INV02344,2025-05-10,CUST0830,170322.24,"SALE016059,SALE016060,SALE016061,SALE016062,SALE016063,SALE016064",Pending
INV02345,2025-05-03,CUST0107,80216.84,"SALE016065,SALE016066,SALE016067,SALE016068,SALE016069,SALE016070",Pending
INV02346,2025-05-03,CUST0488,98733.89,"SALE016071,SALE016072,SALE016073,SALE016074,SALE016075,SALE016076",Paid
INV02347,2025-05-03,CUST0538,312275.09,"SALE016077,SALE016078,SALE016079,SALE016080,SALE016081,SALE016082",Paid
INV02348,2025-05-03,CUST0816,169043.72999999998,"SALE016083,SALE016084,SALE016085,SALE016086,SALE016087,SALE016088",Paid
INV02349,2025-05-01,CUST0806,200608.85,"SALE016089,SALE016090,SALE016091,SALE016092,SALE016093,SALE016094",Paid
INV02350,2025-05-11,CUST0314,189159.83,"SALE016095,SALE016096,SALE016097,SALE016098,SALE016099,SALE016100",Paid
INV02351,2025-05-04,CUST0080,82379.35,"SALE016101,SALE016102,SALE016103,SALE016104,SALE016105,SALE016106",Pending
INV02352,2025-05-02,CUST0119,92895.56,"SALE016107,SALE016108,SALE016109,SALE016110,SALE016111,SALE016112",Paid
INV02353,2025-05-04,CUST0303,297302.64999999997,"SALE016113,SALE016114,SALE016115,SALE016116,SALE016117,SALE016118",Paid
INV02354,2025-05-10,CUST0930,204673.56,"SALE016119,SALE016120,SALE016121,SALE016122,SALE016123,SALE016124",Paid
INV02355,2025-05-04,CUST0896,243002.75,"SALE016125,SALE016126,SALE016127,SALE016128,SALE016129,SALE016130",Paid
INV02356,2025-05-18,CUST0979,169198.63999999998,"SALE016131,SALE016132,SALE016133,SALE016134,SALE016135,SALE016136",Paid
INV02357,2025-05-10,CUST0577,257853.26,"SALE016137,SALE016138,SALE016139,SALE016140,SALE016141,SALE016142",Paid
INV02358,2025-05-02,CUST0975,261197.38,"SALE016143,SALE016144,SALE016145,SALE016146,SALE016147,SALE016148",Paid
INV02359,2025-05-03,CUST0763,122964.25,"SALE016149,SALE016150,SALE016151,SALE016152,SALE016153,SALE016154",Paid
INV02360,2025-05-03,CUST0422,185936.94,"SALE016155,SALE016156,SALE016157,SALE016158,SALE016159,SALE016160",Pending
INV02361,2025-05-03,CUST0087,97255.90000000001,"SALE016161,SALE016162,SALE016163,SALE016164,SALE016165,SALE016166",Paid
INV02362,2025-05-05,CUST0172,203139.74,"SALE016167,SALE016168,SALE016169,SALE016170,SALE016171,SALE016172",Paid
INV02363,2025-05-04,CUST0932,128587.20999999999,"SALE016173,SALE016174,SALE016175,SALE016176,SALE016177,SALE016178",Paid
INV02364,2025-05-13,CUST0987,253313.99,"SALE016179,SALE016180,SALE016181,SALE016182,SALE016183,SALE016184",Paid
INV02365,2025-05-10,CUST0897,242345.16,"SALE016185,SALE016186,SALE016187,SALE016188,SALE016189,SALE016190",Paid
INV02366,2025-05-03,CUST0514,193518.39,"SALE016191,SALE016192,SALE016193,SALE016194,SALE016195,SALE016196",Paid
INV02367,2025-05-17,CUST0615,267735.16000000003,"SALE016197,SALE016198,SALE016199,SALE016200,SALE016201,SALE016202",Paid
INV02368,2025-05-03,CUST0526,114454.3,"SALE016203,SALE016204,SALE016205,SALE016206,SALE016207,SALE016208",Paid
INV02369,2025-05-04,CUST0962,208730.9,"SALE016209,SALE016210,SALE016211,SALE016212,SALE016213,SALE016214",Paid
INV02370,2025-05-03,CUST0003,160013.59,"SALE016215,SALE016216,SALE016217,SALE016218,SALE016219,SALE016220",Paid
INV02371,2025-05-04,CUST0029,152970.33000000002,"SALE016221,SALE016222,SALE016223,SALE016224,SALE016225,SALE016226",Paid
INV02372,2025-05-06,CUST0522,249593.63,"SALE016227,SALE016228,SALE016229,SALE016230,SALE016231,SALE016232",Paid
INV02373,2025-05-11,CUST0517,164331.22,"SALE016233,SALE016234,SALE016235,SALE016236,SALE016237,SALE016238",Paid
INV02374,2025-05-11,CUST0671,269587.83999999997,"SALE016239,SALE016240,SALE016241,SALE016242,SALE016243,SALE016244",Paid
INV02375,2025-05-03,CUST0474,157070.93,"SALE016245,SALE016246,SALE016247,SALE016248,SALE016249,SALE016250",Paid
INV02376,2025-05-03,CUST0765,113850.81,"SALE016251,SALE016252,SALE016253,SALE016254,SALE016255,SALE016256",Paid
INV02377,2025-05-04,CUST0622,170778.26,"SALE016257,SALE016258,SALE016259,SALE016260,SALE016261,SALE016262",Paid
INV02378,2025-05-04,CUST0711,211631.11,"SALE016263,SALE016264,SALE016265,SALE016266,SALE016267,SALE016268",Pending
INV02379,2025-05-02,CUST0301,71559.75,"SALE016269,SALE016270,SALE016271,SALE016272,SALE016273,SALE016274",Paid
INV02380,2025-05-04,CUST0492,72696.02,"SALE016275,SALE016276,SALE016277,SALE016278,SALE016279,SALE016280",Paid
INV02381,2025-05-03,CUST0404,242671.80000000002,"SALE016281,SALE016282,SALE016283,SALE016284,SALE016285,SALE016286",Paid
INV02382,2025-05-02,CUST0504,207360.44,"SALE016287,SALE016288,SALE016289,SALE016290,SALE016291,SALE016292",Paid
INV02383,2025-05-04,CUST0003,185869.48,"SALE016293,SALE016294,SALE016295,SALE016296,SALE016297,SALE016298",Paid
INV02384,2025-05-11,CUST0749,187086.15999999997,"SALE016299,SALE016300,SALE016301,SALE016302,SALE016303,SALE016304",Paid
INV02385,2025-05-03,CUST0365,179053.81,"SALE016305,SALE016306,SALE016307,SALE016308,SALE016309,SALE016310",Paid
INV02386,2025-05-06,CUST0162,228635.35,"SALE016311,SALE016312,SALE016313,SALE016314,SALE016315,SALE016316",Paid
INV02387,2025-05-04,CUST0089,137028.58000000002,"SALE016317,SALE016318,SALE016319,SALE016320,SALE016321,SALE016322",Paid
INV02388,2025-05-10,CUST0544,173378.1,"SALE016323,SALE016324,SALE016325,SALE016326,SALE016327,SALE016328",Paid
INV02389,2025-05-03,CUST0300,192778.28,"SALE016329,SALE016330,SALE016331,SALE016332,SALE016333,SALE016334",Paid
INV02390,2025-05-10,CUST0592,226359.65000000002,"SALE016335,SALE016336,SALE016337,SALE016338,SALE016339,SALE016340",Paid
INV02391,2025-05-02,CUST0505,202399.34,"SALE016341,SALE016342,SALE016343,SALE016344,SALE016345,SALE016346",Paid
INV02392,2025-05-02,CUST0669,169891.47999999998,"SALE016347,SALE016348,SALE016349,SALE016350,SALE016351,SALE016352",Paid
INV02393,2025-05-02,CUST0286,177529.55000000002,"SALE016353,SALE016354,SALE016355,SALE016356,SALE016357,SALE016358",Paid
INV02394,2025-05-04,CUST0899,204069.8,"SALE016359,SALE016360,SALE016361,SALE016362,SALE016363,SALE016364",Paid
INV02395,2025-05-03,CUST0484,169744.0,"SALE016365,SALE016366,SALE016367,SALE016368,SALE016369,SALE016370",Paid
INV02396,2025-05-04,CUST0620,55009.64,"SALE016371,SALE016372,SALE016373,SALE016374,SALE016375,SALE016376",Paid
INV02397,2025-05-03,CUST0661,203670.66999999998,"SALE016377,SALE016378,SALE016379,SALE016380,SALE016381,SALE016382",Paid
INV02398,2025-05-03,CUST0380,196016.56999999998,"SALE016383,SALE016384,SALE016385,SALE016386,SALE016387,SALE016388",Paid
INV02399,2025-05-04,CUST0681,114897.95,"SALE016389,SALE016390,SALE016391,SALE016392,SALE016393,SALE016394",Paid
INV02400,2025-05-12,CUST0988,141731.7,"SALE016395,SALE016396,SALE016397,SALE016398,SALE016399,SALE016400",Paid
INV02401,2025-05-03,CUST0468,90466.65,"SALE016401,SALE016402,SALE016403,SALE016404,SALE016405,SALE016406",Paid
INV02402,2025-05-11,CUST0084,114452.57,"SALE016407,SALE016408,SALE016409,SALE016410,SALE016411,SALE016412",Paid
INV02403,2025-05-01,CUST0356,140141.34,"SALE016413,SALE016414,SALE016415,SALE016416,SALE016417,SALE016418",Paid
INV02404,2025-05-11,CUST0858,102302.95,"SALE016419,SALE016420,SALE016421,SALE016422,SALE016423,SALE016424",Paid
INV02405,2025-05-03,CUST0032,217567.67,"SALE016425,SALE016426,SALE016427,SALE016428,SALE016429,SALE016430",Pending
INV02406,2025-05-03,CUST0466,214322.53,"SALE016431,SALE016432,SALE016433,SALE016434,SALE016435,SALE016436",Paid
INV02407,2025-05-01,CUST0253,194084.32,"SALE016437,SALE016438,SALE016439,SALE016440,SALE016441,SALE016442",Paid
INV02408,2025-05-03,CUST0755,213245.19999999998,"SALE016443,SALE016444,SALE016445,SALE016446,SALE016447,SALE016448",Paid
INV02409,2025-05-01,CUST0573,139822.87,"SALE016449,SALE016450,SALE016451,SALE016452,SALE016453,SALE016454",Paid
INV02410,2025-05-04,CUST0768,145216.37,"SALE016455,SALE016456,SALE016457,SALE016458,SALE016459,SALE016460",Paid
INV02411,2025-05-10,CUST0150,142340.56,"SALE016461,SALE016462,SALE016463,SALE016464,SALE016465,SALE016466",Pending
INV02412,2025-05-04,CUST0225,178238.91,"SALE016467,SALE016468,SALE016469,SALE016470,SALE016471,SALE016472",Pending
INV02413,2025-05-03,CUST0653,167356.07,"SALE016473,SALE016474,SALE016475,SALE016476,SALE016477,SALE016478",Paid
INV02414,2025-05-04,CUST0333,194024.08,"SALE016479,SALE016480,SALE016481,SALE016482,SALE016483,SALE016484",Paid
INV02415,2025-05-03,CUST0983,139172.97999999998,"SALE016485,SALE016486,SALE016487,SALE016488,SALE016489,SALE016490",Pending
INV02416,2025-05-01,CUST0856,61884.52,"SALE016491,SALE016492,SALE016493,SALE016494,SALE016495,SALE016496",Paid
INV02417,2025-05-02,CUST0827,183763.63999999998,"SALE016497,SALE016498,SALE016499,SALE016500,SALE016501,SALE016502",Paid
INV02418,2025-05-03,CUST0155,115398.78,"SALE016503,SALE016504,SALE016505,SALE016506,SALE016507,SALE016508",Paid
INV02419,2025-05-04,CUST0296,118910.98000000001,"SALE016509,SALE016510,SALE016511,SALE016512,SALE016513,SALE016514",Paid
INV02420,2025-05-04,CUST0116,131978.94,"SALE016515,SALE016516,SALE016517,SALE016518,SALE016519,SALE016520",Pending
INV02421,2025-05-09,CUST0023,181509.71,"SALE016521,SALE016522,SALE016523,SALE016524,SALE016525,SALE016526",Paid
INV02422,2025-05-03,CUST0051,95624.09,"SALE016527,SALE016528,SALE016529,SALE016530,SALE016531,SALE016532",Paid
INV02423,2025-05-11,CUST0730,166998.41999999998,"SALE016533,SALE016534,SALE016535,SALE016536,SALE016537,SALE016538",Paid
INV02424,2025-05-04,CUST0687,148485.47999999998,"SALE016539,SALE016540,SALE016541,SALE016542,SALE016543,SALE016544",Paid
INV02425,2025-05-03,CUST0969,209479.14,"SALE016545,SALE016546,SALE016547,SALE016548,SALE016549,SALE016550",Paid
INV02426,2025-05-03,CUST0139,153416.41999999998,"SALE016551,SALE016552,SALE016553,SALE016554,SALE016555,SALE016556",Pending
INV02427,2025-05-10,CUST0734,152333.53,"SALE016557,SALE016558,SALE016559,SALE016560,SALE016561,SALE016562",Paid
INV02428,2025-05-04,CUST0173,191606.75,"SALE016563,SALE016564,SALE016565,SALE016566,SALE016567,SALE016568",Paid
INV02429,2025-05-06,CUST0462,190093.59,"SALE016569,SALE016570,SALE016571,SALE016572,SALE016573,SALE016574",Paid
INV02430,2025-05-03,CUST0788,92219.01000000001,"SALE016575,SALE016576,SALE016577,SALE016578,SALE016579,SALE016580",Pending
INV02431,2025-05-03,CUST0144,158808.99,"SALE016581,SALE016582,SALE016583,SALE016584,SALE016585,SALE016586",Paid
INV02432,2025-05-04,CUST0480,96409.87999999999,"SALE016587,SALE016588,SALE016589,SALE016590,SALE016591,SALE016592",Paid
INV02433,2025-05-03,CUST0479,189648.03,"SALE016593,SALE016594,SALE016595,SALE016596,SALE016597,SALE016598",Paid
INV02434,2025-05-04,CUST0390,129758.60999999999,"SALE016599,SALE016600,SALE016601,SALE016602,SALE016603,SALE016604",Paid
INV02435,2025-05-01,CUST0764,259979.82,"SALE016605,SALE016606,SALE016607,SALE016608,SALE016609,SALE016610",Paid
INV02436,2025-05-07,CUST0168,203381.03,"SALE016611,SALE016612,SALE016613,SALE016614,SALE016615,SALE016616",Paid
INV02437,2025-05-04,CUST0306,265549.02,"SALE016617,SALE016618,SALE016619,SALE016620,SALE016621,SALE016622",Paid
INV02438,2025-05-03,CUST0961,257287.65999999997,"SALE016623,SALE016624,SALE016625,SALE016626,SALE016627,SALE016628",Paid
INV02439,2025-05-03,CUST0210,135763.3,"SALE016629,SALE016630,SALE016631,SALE016632,SALE016633,SALE016634",Pending
INV02440,2025-05-10,CUST0704,104935.11,"SALE016635,SALE016636,SALE016637,SALE016638,SALE016639,SALE016640",Paid
INV02441,2025-05-04,CUST0486,144909.6,"SALE016641,SALE016642,SALE016643,SALE016644,SALE016645,SALE016646",Paid
INV02442,2025-05-13,CUST0406,155856.7,"SALE016647,SALE016648,SALE016649,SALE016650,SALE016651,SALE016652",Pending
INV02443,2025-05-10,CUST0993,134761.51,"SALE016653,SALE016654,SALE016655,SALE016656,SALE016657,SALE016658",Paid
