SaleID,SalesDate,SalesTime,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
SALE013947,2025-05-24,17:07:23,CUST0852,PROD179,7,5782.01,40474.07
SALE013948,2025-05-24,18:44:20,CUST0441,PROD129,9,3984.34,35859.06
SALE013949,2025-05-04,10:37:40,CUST0874,PROD382,10,1022.72,10227.2
SALE013950,2025-05-28,17:49:13,CUST0270,PROD015,9,8561.76,77055.84
SALE013951,2025-05-03,14:23:00,CUST0907,PROD188,48,661.89,31770.72
SALE013952,2025-05-24,20:25:12,CUST0061,PROD181,6,5794.27,34765.62
SALE013953,2025-05-18,21:37:28,CUST0152,PROD295,3,4737.29,14211.87
SALE013954,2025-05-28,17:01:37,CUST0798,PROD292,1,29961.5,29961.5
SALE013955,2025-05-31,18:16:21,CUST0846,PROD377,9,567.74,5109.66
SALE013956,2025-05-24,10:18:38,CUST0398,PROD025,7,808.28,5657.96
SALE013957,2025-05-11,10:56:56,CUST0507,PROD088,61,120.85,7371.85
SALE013958,2025-05-06,21:08:38,CUST0151,PROD017,1,30812.12,30812.12
SALE013959,2025-05-17,15:14:50,CUST0784,PROD001,20,264.0,5280.0
SALE013960,2025-05-29,18:08:52,CUST0848,PROD001,40,264.0,10560.0
SALE013961,2025-05-31,10:08:45,CUST0335,PROD346,8,3374.64,26997.12
SALE013962,2025-05-31,15:32:37,CUST0197,PROD311,10,3748.98,37489.8
SALE013963,2025-05-18,11:48:01,CUST0549,PROD342,1,23570.59,23570.59
SALE013964,2025-05-25,12:34:44,CUST0992,PROD038,1,10732.21,10732.21
SALE013965,2025-05-04,18:36:23,CUST0670,PROD178,6,8426.57,50559.42
SALE013966,2025-05-17,15:12:17,CUST0355,PROD334,3,4558.44,13675.32
SALE013967,2025-05-07,18:47:23,CUST0174,PROD208,2,2706.03,5412.06
SALE013968,2025-05-04,11:58:45,CUST0082,PROD197,1,1337.48,1337.48
SALE013969,2025-05-25,21:36:47,CUST0731,PROD333,5,2372.26,11861.3
SALE013970,2025-05-11,14:06:15,CUST0150,PROD238,41,213.23,8742.43
SALE013971,2025-05-10,18:39:46,CUST0552,PROD137,10,4516.86,45168.6
SALE013972,2025-05-18,11:39:22,CUST0423,PROD046,1,81278.04,81278.04
SALE013973,2025-05-24,10:14:22,CUST0414,PROD390,1,31554.44,31554.44
SALE013974,2025-05-24,14:04:30,CUST0960,PROD219,7,490.91,3436.37
SALE013975,2025-05-18,17:00:30,CUST0460,PROD115,10,1471.66,14716.6
SALE013976,2025-05-10,10:03:12,CUST0134,PROD230,6,7149.58,42897.48
SALE013977,2025-05-24,16:12:30,CUST0032,PROD111,24,565.66,13575.84
SALE013978,2025-05-31,17:01:36,CUST0067,PROD052,21,179.57,3770.97
SALE013979,2025-05-29,16:44:29,CUST0113,PROD280,2,12215.53,24431.06
SALE013980,2025-05-10,13:13:30,CUST0619,PROD046,1,81278.04,81278.04
SALE013981,2025-05-07,10:50:58,CUST0817,PROD149,22,479.3,10544.6
SALE013982,2025-05-21,11:42:22,CUST0091,PROD149,29,479.3,13899.7
SALE013983,2025-05-28,13:09:27,CUST0600,PROD226,1,7206.44,7206.44
SALE013984,2025-05-11,16:15:31,CUST0385,PROD239,3,4382.07,13146.21
SALE013985,2025-05-16,12:03:34,CUST0759,PROD219,7,490.91,3436.37
SALE013986,2025-05-04,19:07:58,CUST0156,PROD168,1,71602.73,71602.73
SALE013987,2025-05-27,16:41:18,CUST0278,PROD268,8,1579.63,12637.04
SALE013988,2025-05-20,18:34:10,CUST0263,PROD384,9,465.89,4193.01
SALE013989,2025-05-11,20:05:28,CUST1000,PROD209,35,651.84,22814.4
SALE013990,2025-05-17,20:32:30,CUST0739,PROD104,5,3979.08,19895.4
SALE013991,2025-05-03,13:06:19,CUST0476,PROD011,1,30517.63,30517.63
SALE013992,2025-05-31,10:50:24,CUST0088,PROD201,62,657.59,40770.58
SALE013993,2025-05-31,13:47:25,CUST0803,PROD354,1,78719.51,78719.51
SALE013994,2025-05-31,13:58:18,CUST0288,PROD008,10,5006.15,50061.5
SALE013995,2025-05-24,14:29:09,CUST0364,PROD383,6,558.53,3351.18
SALE013996,2025-05-08,21:27:20,CUST0701,PROD173,49,633.96,31064.04
SALE013997,2025-05-18,19:48:11,CUST0195,PROD074,4,404.57,1618.28
SALE013998,2025-05-17,21:08:20,CUST0111,PROD081,55,746.19,41040.45
SALE013999,2025-05-29,11:55:14,CUST0721,PROD129,1,3984.34,3984.34
SALE014000,2025-05-11,11:45:52,CUST0648,PROD322,25,303.41,7585.25
SALE014001,2025-05-31,15:02:15,CUST0262,PROD178,2,8426.57,16853.14
SALE014002,2025-05-07,19:02:31,CUST0764,PROD212,7,100.34,702.38
SALE014003,2025-05-04,15:05:20,CUST0162,PROD040,6,8605.19,51631.14
SALE014004,2025-05-26,21:49:35,CUST0751,PROD083,7,5730.13,40110.91
SALE014005,2025-05-25,10:00:32,CUST0481,PROD014,2,62199.64,124399.28
SALE014006,2025-05-10,19:37:57,CUST0082,PROD046,1,81278.04,81278.04
SALE014007,2025-05-04,18:56:44,CUST0183,PROD360,8,4404.43,35235.44
SALE014008,2025-05-17,10:23:41,CUST0985,PROD330,1,35883.5,35883.5
SALE014009,2025-05-18,19:39:57,CUST0536,PROD233,1,6035.69,6035.69
SALE014010,2025-05-31,21:46:53,CUST0751,PROD120,76,343.06,26072.56
SALE014011,2025-05-30,20:03:35,CUST0365,PROD123,69,343.71,23715.99
SALE014012,2025-05-18,15:58:50,CUST0015,PROD181,4,5794.27,23177.08
SALE014013,2025-05-11,10:30:46,CUST0853,PROD055,1,41552.94,41552.94
SALE014014,2025-05-31,15:29:58,CUST0641,PROD216,6,3140.24,18841.44
SALE014015,2025-05-10,21:22:52,CUST0208,PROD387,8,6320.55,50564.4
SALE014016,2025-05-31,14:33:09,CUST0913,PROD351,72,660.18,47532.96
SALE014017,2025-05-04,10:44:17,CUST0880,PROD117,3,1298.46,3895.38
SALE014018,2025-05-04,20:02:05,CUST0766,PROD259,1,49020.53,49020.53
SALE014019,2025-05-04,18:47:02,CUST0647,PROD018,1,8424.26,8424.26
SALE014020,2025-05-12,17:24:41,CUST0285,PROD235,1,49983.67,49983.67
SALE014021,2025-05-10,19:51:12,CUST0193,PROD141,1,6214.07,6214.07
SALE014022,2025-05-22,14:10:57,CUST0196,PROD226,3,7206.44,21619.32
SALE014023,2025-05-04,21:02:19,CUST0588,PROD211,1,52047.28,52047.28
SALE014024,2025-05-24,19:19:17,CUST0038,PROD315,54,516.29,27879.66
SALE014025,2025-05-25,12:04:57,CUST0679,PROD051,4,5318.14,21272.56
SALE014026,2025-05-04,21:23:38,CUST0178,PROD294,9,6572.39,59151.51
SALE014027,2025-05-24,13:33:10,CUST0376,PROD390,1,31554.44,31554.44
SALE014028,2025-05-24,19:38:05,CUST0465,PROD120,42,343.06,14408.52
SALE014029,2025-05-04,13:13:02,CUST0527,PROD274,15,70.13,1051.95
SALE014030,2025-05-04,20:14:01,CUST0040,PROD368,2,3670.44,7340.88
SALE014031,2025-05-02,15:35:40,CUST0602,PROD349,1,19632.18,19632.18
SALE014032,2025-05-17,14:50:14,CUST0307,PROD177,3,832.76,2498.28
SALE014033,2025-05-17,11:21:47,CUST0397,PROD026,2,4804.43,9608.86
SALE014034,2025-05-07,14:52:24,CUST0386,PROD253,4,3027.64,12110.56
SALE014035,2025-05-11,18:29:21,CUST0446,PROD040,6,8605.19,51631.14
SALE014036,2025-05-04,11:50:11,CUST0622,PROD010,1,70452.79,70452.79
SALE014037,2025-05-21,10:18:47,CUST0044,PROD022,11,611.12,6722.32
SALE014038,2025-05-17,20:07:39,CUST0983,PROD019,65,423.16,27505.4
SALE014039,2025-05-31,18:56:43,CUST0469,PROD049,1,68896.67,68896.67
SALE014040,2025-05-17,15:19:39,CUST0550,PROD110,6,1450.64,8703.84
SALE014041,2025-05-25,15:28:30,CUST0995,PROD252,8,1676.09,13408.72
SALE014042,2025-05-11,12:04:40,CUST0754,PROD169,1,70528.73,70528.73
SALE014043,2025-05-11,13:45:28,CUST0152,PROD192,7,6549.32,45845.24
SALE014044,2025-05-11,20:33:12,CUST0463,PROD160,3,5840.27,17520.81
SALE014045,2025-05-17,15:04:51,CUST0404,PROD387,6,6320.55,37923.3
SALE014046,2025-05-12,19:04:20,CUST0071,PROD378,1,46307.49,46307.49
SALE014047,2025-05-10,17:14:14,CUST0708,PROD238,45,213.23,9595.35
SALE014048,2025-05-17,12:06:31,CUST0138,PROD201,13,657.59,8548.67
SALE014049,2025-05-31,12:14:44,CUST0857,PROD020,1,22133.08,22133.08
SALE014050,2025-05-31,12:12:18,CUST0264,PROD164,3,611.55,1834.65
SALE014051,2025-05-25,11:11:09,CUST0976,PROD015,4,8561.76,34247.04
SALE014052,2025-05-18,13:42:00,CUST0957,PROD146,1,6526.58,6526.58
SALE014053,2025-05-26,12:14:51,CUST0151,PROD335,38,528.69,20090.22
SALE014054,2025-05-17,14:56:16,CUST0285,PROD336,1,5577.63,5577.63
SALE014055,2025-05-11,20:53:28,CUST0892,PROD353,1,67623.82,67623.82
SALE014056,2025-05-03,15:21:16,CUST0816,PROD311,9,3748.98,33740.82
SALE014057,2025-05-25,21:11:55,CUST0337,PROD038,1,10732.21,10732.21
SALE014058,2025-05-17,14:39:14,CUST0054,PROD311,10,3748.98,37489.8
SALE014059,2025-05-10,13:12:53,CUST0996,PROD006,3,7254.72,21764.16
SALE014060,2025-05-11,20:10:33,CUST0892,PROD029,25,73.14,1828.5
SALE014061,2025-05-25,13:09:50,CUST0050,PROD255,1,4679.17,4679.17
SALE014062,2025-05-14,16:10:25,CUST0655,PROD220,5,1914.34,9571.7
SALE014063,2025-05-12,10:37:32,CUST0044,PROD166,60,174.46,10467.6
SALE014064,2025-05-04,11:14:41,CUST0813,PROD162,72,693.15,49906.8
SALE014065,2025-05-03,14:03:11,CUST0842,PROD246,3,8436.48,25309.44
SALE014066,2025-05-11,10:43:54,CUST0998,PROD313,8,695.63,5565.04
SALE014067,2025-05-27,13:32:42,CUST0168,PROD277,10,5179.39,51793.9
SALE014068,2025-05-31,21:56:23,CUST0906,PROD014,1,62199.64,62199.64
SALE014069,2025-05-04,15:46:51,CUST0805,PROD219,8,490.91,3927.28
SALE014070,2025-05-21,17:02:14,CUST0570,PROD026,9,4804.43,43239.87
SALE014071,2025-05-10,20:26:00,CUST0788,PROD300,1,83696.97,83696.97
SALE014072,2025-05-07,10:27:12,CUST0354,PROD346,10,3374.64,33746.4
SALE014073,2025-05-03,16:28:40,CUST0880,PROD099,1,7345.73,7345.73
SALE014074,2025-05-04,17:49:21,CUST0047,PROD032,69,360.62,24882.78
SALE014075,2025-05-11,15:08:55,CUST0107,PROD300,1,83696.97,83696.97
SALE014076,2025-05-31,12:36:26,CUST0366,PROD245,18,66.47,1196.46
SALE014077,2025-05-04,19:33:46,CUST0429,PROD335,41,528.69,21676.29
SALE014078,2025-05-04,13:14:17,CUST0087,PROD312,9,6521.67,58695.03
SALE014079,2025-05-04,21:50:45,CUST0386,PROD106,71,682.43,48452.53
SALE014080,2025-05-03,16:11:20,CUST0869,PROD050,1,55262.91,55262.91
SALE014081,2025-05-14,11:54:13,CUST0680,PROD122,68,272.02,18497.36
SALE014082,2025-05-04,18:17:32,CUST0464,PROD317,9,6429.67,57867.03
SALE014083,2025-05-26,17:53:30,CUST0476,PROD400,2,4513.82,9027.64
SALE014084,2025-05-03,20:37:15,CUST0975,PROD225,1,87327.74,87327.74
SALE014085,2025-05-24,10:59:28,CUST0643,PROD069,7,4956.6,34696.2
SALE014086,2025-05-25,13:05:24,CUST0619,PROD339,49,646.48,31677.52
SALE014087,2025-05-14,12:35:20,CUST0577,PROD317,2,6429.67,12859.34
SALE014088,2025-05-04,15:34:41,CUST0155,PROD317,1,6429.67,6429.67
SALE014089,2025-05-03,13:51:27,CUST0443,PROD107,61,514.75,31399.75
SALE014090,2025-05-31,10:40:34,CUST0186,PROD010,2,70452.79,140905.58
SALE014091,2025-05-25,19:39:49,CUST0808,PROD237,8,1456.0,11648.0
SALE014092,2025-05-11,11:45:22,CUST0909,PROD206,68,426.05,28971.4
SALE014093,2025-05-11,16:20:30,CUST0292,PROD141,9,6214.07,55926.63
SALE014094,2025-05-31,15:34:56,CUST0483,PROD082,1,13199.18,13199.18
SALE014095,2025-05-25,14:56:19,CUST0236,PROD207,4,1344.86,5379.44
SALE014096,2025-05-18,21:55:09,CUST0983,PROD262,4,6161.39,24645.56
SALE014097,2025-05-09,14:09:37,CUST0221,PROD063,10,4595.22,45952.2
SALE014098,2025-05-04,11:36:45,CUST0432,PROD184,66,475.41,31377.06
SALE014099,2025-05-31,12:56:07,CUST0099,PROD034,1,43896.12,43896.12
SALE014100,2025-05-24,14:32:34,CUST0463,PROD150,3,506.04,1518.12
SALE014101,2025-05-25,20:10:12,CUST0576,PROD264,1,60031.83,60031.83
SALE014102,2025-05-17,18:11:25,CUST0982,PROD043,77,61.72,4752.44
SALE014103,2025-05-17,19:01:03,CUST0077,PROD306,2,6420.38,12840.76
SALE014104,2025-05-01,13:58:33,CUST0922,PROD388,1,10615.21,10615.21
SALE014105,2025-05-10,14:40:59,CUST0297,PROD081,53,746.19,39548.07
SALE014106,2025-05-03,12:36:28,CUST0234,PROD361,1,19073.18,19073.18
SALE014107,2025-05-10,17:47:19,CUST0048,PROD014,2,62199.64,124399.28
SALE014108,2025-05-08,12:49:04,CUST0239,PROD284,3,1986.49,5959.47
SALE014109,2025-05-03,16:44:47,CUST0814,PROD004,9,2280.46,20524.14
SALE014110,2025-05-09,10:48:20,CUST0094,PROD093,1,65278.75,65278.75
SALE014111,2025-05-18,11:52:15,CUST0002,PROD197,4,1337.48,5349.92
SALE014112,2025-05-10,21:02:44,CUST0069,PROD054,26,173.09,4500.34
SALE014113,2025-05-28,20:03:13,CUST0816,PROD225,2,87327.74,174655.48
SALE014114,2025-05-18,21:06:35,CUST0678,PROD323,3,3639.01,10917.03
SALE014115,2025-05-10,15:59:55,CUST0988,PROD067,7,5719.59,40037.13
SALE014116,2025-05-17,21:35:18,CUST0420,PROD135,5,9192.2,45961.0
SALE014117,2025-05-26,15:23:26,CUST0608,PROD328,1,17200.24,17200.24
SALE014118,2025-05-11,16:54:22,CUST0287,PROD248,6,6625.36,39752.16
SALE014119,2025-05-18,17:19:15,CUST0308,PROD042,1,46932.74,46932.74
SALE014120,2025-05-17,20:15:09,CUST0487,PROD019,28,423.16,11848.48
SALE014121,2025-05-24,10:17:54,CUST0247,PROD251,3,1127.76,3383.28
SALE014122,2025-05-04,11:09:07,CUST0985,PROD317,8,6429.67,51437.36
SALE014123,2025-05-11,17:36:26,CUST0782,PROD165,1,10987.73,10987.73
SALE014124,2025-05-31,14:12:12,CUST0791,PROD129,8,3984.34,31874.72
SALE014125,2025-05-04,20:51:28,CUST0315,PROD398,77,536.47,41308.19
SALE014126,2025-05-25,18:10:30,CUST0422,PROD151,10,5965.24,59652.4
SALE014127,2025-05-25,20:07:42,CUST0429,PROD130,38,304.11,11556.18
SALE014128,2025-05-25,14:14:29,CUST0324,PROD144,1,17109.63,17109.63
SALE014129,2025-05-25,17:32:19,CUST0972,PROD167,2,6245.7,12491.4
SALE014130,2025-05-31,11:27:21,CUST0667,PROD374,66,473.11,31225.26
SALE014131,2025-05-25,11:04:36,CUST0404,PROD250,8,5246.66,41973.28
SALE014132,2025-05-25,15:53:13,CUST0905,PROD153,12,614.21,7370.52
SALE014133,2025-05-25,19:30:02,CUST0442,PROD331,50,675.11,33755.5
SALE014134,2025-05-18,15:05:21,CUST0804,PROD378,1,46307.49,46307.49
SALE014135,2025-05-08,12:35:39,CUST0153,PROD189,7,2825.37,19777.59
SALE014136,2025-05-18,13:50:26,CUST0967,PROD349,1,19632.18,19632.18
SALE014137,2025-05-03,12:35:39,CUST0315,PROD052,54,179.57,9696.78
SALE014138,2025-05-18,15:17:23,CUST0876,PROD154,11,594.51,6539.61
SALE014139,2025-05-25,15:20:49,CUST0596,PROD164,6,611.55,3669.3
SALE014140,2025-05-31,12:05:22,CUST0451,PROD022,4,611.12,2444.48
SALE014141,2025-05-19,20:26:19,CUST0392,PROD015,3,8561.76,25685.28
SALE014142,2025-05-24,17:11:13,CUST0004,PROD042,1,46932.74,46932.74
SALE014143,2025-05-17,13:46:26,CUST0793,PROD197,5,1337.48,6687.4
SALE014144,2025-05-11,17:19:48,CUST0808,PROD164,8,611.55,4892.4
SALE014145,2025-05-31,18:57:30,CUST0762,PROD315,56,516.29,28912.24
SALE014146,2025-05-11,18:48:42,CUST0964,PROD220,5,1914.34,9571.7
SALE014147,2025-05-24,19:31:07,CUST0761,PROD223,1,5747.31,5747.31
SALE014148,2025-05-23,21:44:53,CUST0148,PROD243,9,748.28,6734.52
SALE014149,2025-05-03,16:48:15,CUST0735,PROD380,29,335.83,9739.07
SALE014150,2025-05-11,20:05:51,CUST0938,PROD316,9,6492.57,58433.13
SALE014151,2025-05-24,14:29:51,CUST0502,PROD284,9,1986.49,17878.41
SALE014152,2025-05-11,21:53:55,CUST0446,PROD337,8,5868.1,46944.8
SALE014153,2025-05-25,17:11:03,CUST0645,PROD092,1,689.15,689.15
SALE014154,2025-05-04,19:15:38,CUST0047,PROD183,22,602.91,13264.02
SALE014155,2025-05-04,14:20:02,CUST0080,PROD355,7,2710.37,18972.59
SALE014156,2025-05-17,14:00:51,CUST0028,PROD211,1,52047.28,52047.28
SALE014157,2025-05-10,14:29:10,CUST0310,PROD367,1,65585.51,65585.51
SALE014158,2025-05-18,16:57:37,CUST0428,PROD097,1,4544.25,4544.25
SALE014159,2025-05-03,18:09:51,CUST0207,PROD051,1,5318.14,5318.14
SALE014160,2025-05-10,20:32:18,CUST0403,PROD268,4,1579.63,6318.52
SALE014161,2025-05-19,15:21:24,CUST0260,PROD374,24,473.11,11354.64
SALE014162,2025-05-31,11:59:55,CUST0459,PROD358,6,1501.73,9010.38
SALE014163,2025-05-03,11:52:42,CUST0825,PROD183,13,602.91,7837.83
SALE014164,2025-05-31,10:53:55,CUST0931,PROD193,37,544.52,20147.24
SALE014165,2025-05-17,19:49:41,CUST0045,PROD264,1,60031.83,60031.83
SALE014166,2025-05-31,18:32:08,CUST0915,PROD309,49,507.74,24879.26
SALE014167,2025-05-17,21:04:56,CUST0190,PROD393,9,490.81,4417.29
SALE014168,2025-05-10,17:10:20,CUST0827,PROD291,66,599.57,39571.62
SALE014169,2025-05-04,14:06:27,CUST0527,PROD209,74,651.84,48236.16
SALE014170,2025-05-24,15:57:28,CUST0195,PROD116,2,853.85,1707.7
SALE014171,2025-05-18,11:21:23,CUST0142,PROD036,10,7055.95,70559.5
SALE014172,2025-05-10,18:25:26,CUST0487,PROD288,61,381.5,23271.5
SALE014173,2025-05-03,12:12:12,CUST0868,PROD031,7,8101.67,56711.69
SALE014174,2025-05-25,18:46:50,CUST0064,PROD259,1,49020.53,49020.53
SALE014175,2025-05-31,19:29:01,CUST0510,PROD348,76,786.97,59809.72
SALE014176,2025-05-03,15:57:59,CUST0137,PROD261,77,396.12,30501.24
SALE014177,2025-05-03,17:22:41,CUST0035,PROD215,9,3090.17,27811.53
SALE014178,2025-05-10,17:29:45,CUST0408,PROD308,10,1366.91,13669.1
SALE014179,2025-05-26,18:16:50,CUST0740,PROD234,4,6091.01,24364.04
SALE014180,2025-05-17,20:02:39,CUST0673,PROD244,9,6063.24,54569.16
SALE014181,2025-05-24,20:00:41,CUST0258,PROD082,1,13199.18,13199.18
SALE014182,2025-05-18,17:01:18,CUST0120,PROD076,2,6928.83,13857.66
SALE014183,2025-05-18,16:16:08,CUST0234,PROD023,1,42474.98,42474.98
SALE014184,2025-05-17,12:44:49,CUST0126,PROD283,10,3719.55,37195.5
SALE014185,2025-05-17,16:43:47,CUST0081,PROD177,1,832.76,832.76
SALE014186,2025-05-25,15:43:36,CUST0534,PROD240,7,8145.82,57020.74
SALE014187,2025-05-24,13:34:51,CUST0088,PROD164,3,611.55,1834.65
SALE014188,2025-05-25,21:49:54,CUST0689,PROD288,76,381.5,28994.0
SALE014189,2025-05-24,18:08:44,CUST0937,PROD271,5,6520.7,32603.5
SALE014190,2025-05-18,11:25:03,CUST0404,PROD286,1,65934.34,65934.34
SALE014191,2025-05-17,10:55:42,CUST0218,PROD093,1,65278.75,65278.75
SALE014192,2025-05-18,17:14:02,CUST0001,PROD116,10,853.85,8538.5
SALE014193,2025-05-18,12:17:33,CUST0238,PROD052,40,179.57,7182.8
SALE014194,2025-05-04,11:56:19,CUST0380,PROD001,4,264.0,1056.0
SALE014195,2025-05-11,13:19:45,CUST0883,PROD282,10,6469.71,64697.1
SALE014196,2025-05-24,16:37:09,CUST0968,PROD129,5,3984.34,19921.7
SALE014197,2025-05-31,21:21:38,CUST0853,PROD003,9,1147.5,10327.5
SALE014198,2025-05-17,16:33:57,CUST0916,PROD139,5,8121.44,40607.2
SALE014199,2025-05-17,10:44:32,CUST0754,PROD222,1,13858.52,13858.52
SALE014200,2025-05-10,18:59:10,CUST0309,PROD056,9,5720.77,51486.93
SALE014201,2025-05-11,12:14:26,CUST0896,PROD137,3,4516.86,13550.58
SALE014202,2025-05-31,20:10:20,CUST0611,PROD023,1,42474.98,42474.98
SALE014203,2025-05-04,14:45:57,CUST0856,PROD005,1,7296.45,7296.45
SALE014204,2025-05-17,10:00:48,CUST0696,PROD240,1,8145.82,8145.82
SALE014205,2025-05-17,17:44:59,CUST0851,PROD039,2,5617.59,11235.18
SALE014206,2025-05-10,10:52:42,CUST0111,PROD128,2,3695.61,7391.22
SALE014207,2025-05-24,20:58:47,CUST0901,PROD045,1,55377.24,55377.24
SALE014208,2025-05-03,21:22:23,CUST0757,PROD314,7,9197.62,64383.34
SALE014209,2025-05-03,20:44:47,CUST0238,PROD196,76,259.78,19743.28
SALE014210,2025-05-21,20:43:29,CUST0010,PROD362,80,68.75,5500.0
SALE014211,2025-05-16,10:19:39,CUST0145,PROD191,1,35416.76,35416.76
SALE014212,2025-05-01,15:26:04,CUST0673,PROD232,3,700.44,2101.32
SALE014213,2025-05-25,21:22:58,CUST0171,PROD270,1,15257.91,15257.91
SALE014214,2025-05-03,17:34:34,CUST0216,PROD310,6,5088.93,30533.58
SALE014215,2025-05-20,19:51:54,CUST0297,PROD201,36,657.59,23673.24
SALE014216,2025-05-18,11:58:08,CUST0715,PROD176,2,4941.84,9883.68
SALE014217,2025-05-31,16:40:50,CUST0371,PROD032,43,360.62,15506.66
SALE014218,2025-05-03,17:02:06,CUST0632,PROD172,40,76.18,3047.2
SALE014219,2025-05-31,14:28:05,CUST0411,PROD244,4,6063.24,24252.96
SALE014220,2025-05-04,15:06:54,CUST0236,PROD021,51,363.43,18534.93
SALE014221,2025-05-10,21:19:52,CUST0034,PROD018,1,8424.26,8424.26
SALE014222,2025-05-30,11:11:30,CUST0664,PROD047,69,766.3,52874.7
SALE014223,2025-05-04,17:27:02,CUST0169,PROD294,5,6572.39,32861.95
SALE014224,2025-05-24,13:52:44,CUST0331,PROD278,7,2707.89,18955.23
SALE014225,2025-05-18,17:37:59,CUST0809,PROD293,6,4457.5,26745.0
SALE014226,2025-05-04,10:03:52,CUST0412,PROD350,19,650.13,12352.47
SALE014227,2025-05-04,16:38:56,CUST0441,PROD270,1,15257.91,15257.91
SALE014228,2025-05-10,13:34:29,CUST0567,PROD368,3,3670.44,11011.32
SALE014229,2025-05-31,13:43:18,CUST0034,PROD051,1,5318.14,5318.14
SALE014230,2025-05-03,10:19:28,CUST0411,PROD208,5,2706.03,13530.15
SALE014231,2025-05-31,11:24:03,CUST0385,PROD036,1,7055.95,7055.95
SALE014232,2025-05-04,12:16:16,CUST0200,PROD209,30,651.84,19555.2
SALE014233,2025-05-17,19:59:22,CUST0430,PROD392,1,35537.71,35537.71
SALE014234,2025-05-31,12:30:55,CUST0232,PROD132,2,44797.86,89595.72
SALE014235,2025-05-25,12:54:18,CUST0444,PROD387,3,6320.55,18961.65
SALE014236,2025-05-25,19:33:36,CUST0438,PROD033,9,5347.81,48130.29
SALE014237,2025-05-03,15:53:42,CUST0343,PROD190,1,1591.74,1591.74
SALE014238,2025-05-31,12:14:24,CUST0009,PROD066,68,715.62,48662.16
SALE014239,2025-05-08,12:12:56,CUST0217,PROD133,10,8905.12,89051.2
SALE014240,2025-05-31,16:08:58,CUST0993,PROD381,8,1011.74,8093.92
SALE014241,2025-05-03,12:35:31,CUST0261,PROD370,72,416.0,29952.0
SALE014242,2025-05-25,19:48:44,CUST0178,PROD059,9,2273.81,20464.29
SALE014243,2025-05-04,13:05:43,CUST0822,PROD056,10,5720.77,57207.7
SALE014244,2025-05-04,12:15:03,CUST0446,PROD391,6,9458.96,56753.76
SALE014245,2025-05-11,13:22:06,CUST0460,PROD187,5,6678.28,33391.4
SALE014246,2025-05-17,16:34:19,CUST0645,PROD239,7,4382.07,30674.49
SALE014247,2025-05-17,17:56:06,CUST0312,PROD047,31,766.3,23755.3
SALE014248,2025-05-18,11:42:54,CUST0911,PROD139,7,8121.44,56850.08
SALE014249,2025-05-25,12:17:49,CUST0005,PROD216,6,3140.24,18841.44
SALE014250,2025-05-25,17:09:40,CUST0199,PROD033,2,5347.81,10695.62
SALE014251,2025-05-11,16:06:18,CUST0975,PROD172,29,76.18,2209.22
SALE014252,2025-05-24,14:34:47,CUST0929,PROD204,51,188.71,9624.21
SALE014253,2025-05-04,15:12:37,CUST0382,PROD011,1,30517.63,30517.63
SALE014254,2025-05-03,13:13:16,CUST0918,PROD071,2,31209.4,62418.8
SALE014255,2025-05-24,12:37:03,CUST0646,PROD034,1,43896.12,43896.12
SALE014256,2025-05-03,11:48:17,CUST0143,PROD365,63,256.9,16184.7
SALE014257,2025-05-10,16:15:23,CUST0268,PROD287,1,4411.81,4411.81
SALE014258,2025-05-25,17:51:01,CUST0085,PROD029,33,73.14,2413.62
SALE014259,2025-05-17,19:14:58,CUST0553,PROD375,5,5608.54,28042.7
SALE014260,2025-05-23,15:29:05,CUST0381,PROD188,76,661.89,50303.64
SALE014261,2025-05-14,21:36:38,CUST0082,PROD303,5,6439.69,32198.45
SALE014262,2025-05-18,10:16:26,CUST0082,PROD258,7,2660.73,18625.11
SALE014263,2025-05-11,12:31:55,CUST0116,PROD118,37,67.21,2486.77
SALE014264,2025-05-26,17:06:05,CUST0558,PROD346,6,3374.64,20247.84
SALE014265,2025-05-03,16:36:03,CUST0418,PROD093,1,65278.75,65278.75
SALE014266,2025-05-04,13:06:11,CUST0118,PROD393,18,490.81,8834.58
SALE014267,2025-05-31,17:16:26,CUST0653,PROD159,7,5727.26,40090.82
SALE014268,2025-05-18,11:47:24,CUST0082,PROD346,3,3374.64,10123.92
SALE014269,2025-05-24,13:18:52,CUST0913,PROD284,7,1986.49,13905.43
SALE014270,2025-05-10,16:13:13,CUST0609,PROD237,4,1456.0,5824.0
SALE014271,2025-05-24,20:22:33,CUST0663,PROD080,20,590.35,11807.0
SALE014272,2025-05-03,10:36:51,CUST0276,PROD261,51,396.12,20202.12
SALE014273,2025-05-31,11:35:26,CUST0967,PROD028,10,1498.38,14983.8
SALE014274,2025-05-24,11:57:27,CUST0695,PROD077,72,448.95,32324.4
SALE014275,2025-05-04,14:46:48,CUST0584,PROD054,7,173.09,1211.63
SALE014276,2025-05-10,11:10:53,CUST0028,PROD103,4,5974.04,23896.16
SALE014277,2025-05-31,21:11:43,CUST0471,PROD386,4,1361.65,5446.6
SALE014278,2025-05-24,13:41:24,CUST0347,PROD226,7,7206.44,50445.08
SALE014279,2025-05-24,19:24:22,CUST0791,PROD245,34,66.47,2259.98
SALE014280,2025-05-18,18:53:09,CUST0167,PROD032,59,360.62,21276.58
